ID_REF	Description	GSM41346	GSM41347	GSM41348	GSM41349	GSM41350	GSM41351	GSM41352	GSM41353	GSM41354	GSM41355	GSM41356	GSM41357
210818_s_at	NA	177	79.8	127.5	203.8	94.8	172.4	208.9	125.5	160.8	178	126.7	163.8
210819_x_at	NA	218.9	120.9	114.1	77.2	77.7	128.3	240.7	135.5	102.4	146.7	149.7	74.7
210820_x_at	NA	216.9	302	262.7	223.1	229.7	303.8	281.8	249.1	332.8	248	296.2	263.3
210821_x_at	NA	503.9	309.4	204.4	342.4	324.4	487.5	715.8	430.8	452.5	443	307.9	438.3
210822_at	NA	59.5	115.1	82.1	50	47	49.5	72.2	83.8	17.9	97	110.2	34
210823_s_at	NA	18.3	72.8	51.5	31.9	11.1	44.4	68.1	15	44.4	29.7	18.3	18.6
210824_at	NA	18.4	22.7	16.6	12	15.9	24.5	97.5	18.7	23.8	39.4	20.6	31.7
210825_s_at	NA	2171.4	1173.3	1515.8	2681.5	1475.6	1851.2	2585	1497.5	2448.2	2860.6	1564.9	2177.9
210826_x_at	NA	1574.8	851.5	1247.6	1227.7	857.3	1406.7	1572.5	974	1370	1531.4	896.2	1225.2
210827_s_at	NA	418.6	557.1	542.9	225.3	219.3	275.1	356.1	210	267.9	257.5	206.4	232.5
210828_s_at	NA	73.2	75.8	145.4	77.3	92	119.3	160.8	81.8	108.1	54.6	92.9	99.8
210829_s_at	NA	160.3	152.3	191.8	222.4	123.6	106.6	131.8	137.3	150.6	212.6	126.4	194.1
210830_s_at	NA	431.2	299.5	442.1	438.5	354.7	421.9	357	489.5	410.3	389.5	409.3	508.8
210831_s_at	NA	70.4	33.7	24.3	34.1	12.2	25.7	39.5	11.1	56.8	35.8	15.1	13.1
210832_x_at	NA	100	52.5	16.4	79.9	76.6	91.9	136.3	102.6	23	56.4	67.7	75.2
210833_at	NA	20	11.4	13.3	9.4	3.3	24.2	33.4	4.3	11.3	16.2	19.7	22.6
210834_s_at	NA	70.2	15.9	36.3	60.6	8.5	52.6	85.6	33	9	68.4	51.2	50.6
210835_s_at	NA	2414.3	2784	3169.1	4145.5	3862.2	5001	2653.1	3661.1	3728.8	3176.8	5220.2	4866.7
210836_x_at	NA	166.8	59.9	67.9	160.3	89.5	141.2	146.1	105.8	125.9	154.5	100.8	109.3
210837_s_at	NA	93.4	56.1	52.1	113.9	76.8	85	162.8	70.3	111.6	115.2	115.8	89.5
210838_s_at	NA	98.4	111.6	94	101.8	109.4	47.8	139.5	74.4	131.1	170.4	67.8	84.7
210839_s_at	NA	137.2	161.9	157.8	78.5	109.3	161.1	84.8	113.7	109.8	105.5	90.5	114.7
210840_s_at	NA	1806.3	1891.1	2376	2623.4	1822.1	1735.8	1764.5	2715.3	2514.1	1645.9	2635.3	2510.8
210841_s_at	NA	168.4	194.5	258.9	100.8	115.4	207.5	319	79.3	282.8	239.5	119.6	172.1
210842_at	NA	8.8	4.5	5.6	4.8	12.7	6.3	8	9.5	10.1	17.7	5.5	9.2
210843_s_at	NA	34.5	51.8	68	57.7	63.2	76.1	97.5	34.1	48.4	30.3	21.5	55.9
210844_x_at	NA	4854	4601.1	4353.9	4735	4907.1	6077.5	4754.2	5219.6	4796.1	5340.1	5117.6	5088.2
210845_s_at	NA	1628.4	1642.5	1805.4	1804.9	2414.5	2365.1	2367.4	2169.3	1936.4	1913.4	2441.3	1845
210846_x_at	NA	100.5	104.3	62.4	115.8	120.7	73.2	158.8	119.9	110.4	81.9	142.1	56.4
210847_x_at	NA	21.4	13.6	19.7	21.9	30.2	77.8	82.3	16.4	22.7	28.9	17.2	26.7
210848_at	NA	97.1	108	63.2	67.5	68	75.1	114	82.5	80.2	145	92.8	61.3
210849_s_at	NA	822.6	1030.5	882.4	846.1	767.3	775.8	894.8	885.3	804.4	746.8	760.8	707.1
210850_s_at	NA	140.9	20.1	95	106.4	9.3	185.9	181.1	77.4	116.4	28.4	39.8	146.3
210852_s_at	NA	65.5	138.8	88.5	81.1	79.1	167.3	58.4	88	111.7	86.6	92.3	110.6
210853_at	NA	72.6	25.1	42.2	49.5	24.8	37.3	20.9	22	20.8	47.2	28.6	36.9
210854_x_at	NA	414.2	883.5	1094.6	167.6	91.8	243	180.9	152.5	199.2	199.4	82.9	149.6
210855_at	NA	77.2	47.1	22	55.7	64.7	16.7	25.4	55.6	66.2	93.9	12.4	46.4
210858_x_at	NA	365.4	250.6	219.9	355	206.6	426.7	403.3	167.3	395.4	467	230.2	376.1
210859_x_at	NA	812.2	522.1	837.5	748.3	647	855.1	939.9	631	1101.3	837.7	722.3	990
210861_s_at	NA	100.7	31.8	36.6	7.8	59.6	75.4	175.9	32.7	21.7	104.1	25	47.2
210862_s_at	NA	127.2	92.3	91.3	110.1	126.2	202.8	251	163	138	156.3	162.3	143
210864_x_at	NA	298.8	294.7	326.7	294.1	327.1	488.4	481.1	345.3	438.8	503	190.9	328.1
210865_at	NA	140	150.7	103.8	71.6	114.3	111.6	133.7	85.4	121.6	167.6	80.1	133.9
210866_s_at	NA	257.5	175.8	313.4	234.1	271.9	291.4	254.6	160.4	254.7	158.7	200.9	232.3
210867_at	NA	46.1	53.4	51.1	26.3	49.6	17.9	57.5	54.8	8	55.2	33.6	42.7
210868_s_at	NA	486.9	264	264.3	720	454.2	368.8	443.5	513.5	342.1	629	443.9	208.1
210869_s_at	NA	302.8	274.1	233.7	442.1	332.6	350.5	299.9	369	475.9	297	296.7	334.7
210870_s_at	NA	88.5	68.1	84.2	88.3	81.2	161.7	89.5	124.6	120.4	146.4	120.4	96.3
210871_x_at	NA	79.4	27.1	60.9	106.7	95.3	88	118.4	104.6	87	126.3	53.4	33.8
210872_x_at	NA	91.3	146.2	88.9	103.8	135.7	119.3	108.8	168.2	125	169.4	112.7	109.2
210873_x_at	NA	30	24	19.9	15.4	46.4	23.9	82.9	58.7	6.6	36.2	42.2	18.2
210874_s_at	NA	192.3	125.2	105.7	162	103.5	180.9	55.3	312	123.7	90	252	36
210875_s_at	NA	276.8	81.4	191.1	669.9	182.8	264.8	234.3	206.4	391.8	343.4	161.9	234
210876_at	NA	137.2	193.9	95.1	74.3	74.7	136.6	46.7	81.3	78.8	181	66	115.4
210878_s_at	NA	873	439.4	518.7	825.1	607.6	718.3	795.5	614	672.2	1046	622.7	597.3
210879_s_at	NA	772.6	734	810.1	801.1	770.5	1029.7	864.1	869.2	825.2	761.3	841.8	993.7
210880_s_at	NA	36.9	54.6	11.5	77.5	81.5	17.6	32.3	13.9	88.9	67.7	11.5	87.3
210881_s_at	NA	18.7	9.8	10.5	12.1	8.7	18.5	20.2	13.1	6.5	22.3	13.6	12.2
210882_s_at	NA	108.8	36.6	45	41	69.2	4.1	89.4	44.1	41.6	46.2	10.4	44.5
210883_x_at	NA	241.7	256.7	215.4	184	231.2	230.3	243.7	275.1	208.2	294.5	189.6	166.4
210884_s_at	NA	69	102.7	106.3	51.4	65.6	189.2	160.8	95.6	140.2	114.8	79.5	116
210885_s_at	NA	18.4	16.7	12.5	14.6	15.9	19.3	24.1	14.9	14	20.5	14.9	17
210886_x_at	NA	203.9	228.7	231.7	181.4	223.1	197.3	334.8	208.3	254	413.3	194.8	200
210887_s_at	NA	228.6	164.3	94.9	192.9	126.1	339.7	200.2	222.3	172.5	109.1	160	266.9
210888_s_at	NA	55.1	34.1	25	46.9	16.5	21.7	33.4	98.1	18.6	50.1	38.4	19.3
210889_s_at	NA	89.7	59.4	10.1	105.6	61.4	7.4	83.6	77.5	50.4	27.3	7.8	52.8
210890_x_at	NA	36	22.9	16.5	20.1	20.3	24.2	41.3	48.6	20.4	25.6	14.9	21.9
210891_s_at	NA	2080.5	1867	3232.3	2292.2	1241.6	1459.1	1861.4	1144.9	1797.2	1919.6	1142.6	1502.7
210892_s_at	NA	280.8	98.2	377.7	277.4	155.8	452.4	359.6	141.6	540	290.6	160	532.9
210893_at	NA	1.7	12.6	20.9	45	7.7	10	8	3.6	9.5	3.9	16.4	37.7
210894_s_at	NA	137	49.3	116.1	127.2	89.7	181.1	160.9	124.5	58.8	86.6	68.2	81.6
210895_s_at	NA	94.8	83.3	14.5	88.1	24.3	76.7	110.8	66.2	82	27.2	61.5	24.4
210896_s_at	NA	1181.1	942.3	963.7	1651.3	1460.8	1101.9	937.1	1384.1	1350.4	1377.3	1397.5	1303.9
210904_s_at	NA	479.6	317.1	446.3	640.6	299.4	420.3	544.2	282.8	556.8	553.3	247.2	555
210905_x_at	NA	12.2	10.6	9.4	10.6	10.6	15.4	14.4	14.8	12.8	17.8	11.9	15.1
210906_x_at	NA	24.7	34.2	31.5	24.2	35.3	39.7	67.5	27.2	4.6	56.9	43.9	23.6
210907_s_at	NA	3034.1	3271.3	2817.3	2540.1	3174.5	2137.2	2441	2681.7	2139	2127.5	2841.3	1893.3
210908_s_at	NA	3188.1	3754.6	2636.9	2374.5	2797.5	2087	2613.1	2391.8	2224.7	3108.9	2661.6	2238.9
210909_x_at	NA	84	75.7	60.4	60.5	63.1	50.8	31.9	29.3	18.8	17.1	39.9	66.2
210910_s_at	NA	238.7	292.4	339.9	203	218.4	258.1	304.8	177	252	251.3	197.6	335.4
210911_at	NA	58.6	12	3.4	71.1	33.9	80.1	13.4	48.9	6.3	52.5	17.8	36.7
210912_x_at	NA	408.3	287	345.5	366.3	411.1	648.5	631.5	394	432.7	435	462.9	368.8
210913_at	NA	8.6	7.3	5.1	10.1	4.8	16.7	17.7	10.4	6.8	15.3	12.9	6.6
210914_at	NA	48.9	18.9	12.8	12.1	12.9	16.2	34.5	50.2	30.1	79.1	51.9	7.6
210915_x_at	NA	237.8	217	174.6	147.4	211.8	285.9	344.5	215.1	192.9	293.8	176.3	238.9
210916_s_at	NA	1478	1164.1	2154.6	1675.9	1064	2437.8	1464.3	1296.5	2633.6	1481	1289.9	2635.3
210917_at	NA	14.1	33	44.3	56.3	56	58.7	77.4	55.2	30.8	54.8	57.7	33.5
210918_at	NA	83	98.9	56.2	99.2	127	115.4	194.6	97.7	87.4	130.4	108.7	120.4
210919_at	NA	5.2	1.8	9.1	1.3	7.5	3.3	29.4	1.7	3.9	11.7	3.5	3.4
210920_x_at	NA	130.7	46.3	22.7	55.1	49.8	45	79.1	45.6	8.9	145.9	82.9	58.3
210921_at	NA	16.6	11	4.2	5.2	8.4	7.3	13	4.8	7.3	19.4	11.3	4.7
210922_at	NA	18.2	5.6	10.3	16.8	10.3	8.7	19.9	7.9	5.8	13.6	6.4	4.9
210923_at	NA	234	230.6	187.1	190	169.4	262.6	419.5	216.7	188.6	337.8	207.3	165.6
210924_at	NA	196.9	211.4	154.9	100.2	197.8	29.5	343.5	218.8	237.6	272.5	176.3	168.1
210925_at	NA	39	29.9	31	26.4	182.6	44.7	52.7	179.3	254.5	42.8	37.7	255.7
210926_at	NA	291	393.4	459.1	315.4	241.7	339.3	381.3	396.4	347.6	347.3	210.6	332.7
210927_x_at	NA	5625.9	4773.4	6385.4	5178	6163.1	6175.2	5802.7	5559.6	6387.2	5997.2	5917.6	5812.9
210928_at	NA	42.7	51.2	35.1	5.9	22.1	66	127.6	15.1	46.2	62.5	8.6	9.5
210929_s_at	NA	18.7	16.6	17.9	12	5.9	20.6	25.2	15.8	39	72.8	13.9	14
210930_s_at	NA	90	51.4	75.7	65.1	68.5	148.8	131.2	40.3	114	52.6	21.4	93.8
210931_at	NA	105.5	5	7.1	41.5	13.5	34.6	55.4	4.2	57.2	28.2	16.2	9.4
210932_s_at	NA	201.2	71.8	165.5	124.8	37	146.1	101.5	57.1	149.5	48.2	39	129.2
210933_s_at	NA	336.7	489.6	586.5	304.5	140.5	244.2	374.8	204.1	226.5	305	215.8	221.1
210934_at	NA	199.8	137	94.8	95.5	116.4	153.3	218.5	167.6	95.2	115.7	160.9	96.7
210935_s_at	NA	616.8	813.2	1140.7	741	598.1	1017.5	1028.5	609	999.6	591	702.6	1315.5
210936_at	NA	113.8	119.4	93	113	75.1	95.5	183.3	110	16	59.9	144.5	181.8
210937_s_at	NA	55.6	29.1	62.1	48	27.6	56	68	50.7	61.5	93.6	29.5	43.9
210938_at	NA	22.2	23	8.5	20.2	19.2	72.5	44.9	27.3	20.1	26.6	16.6	7.4
210939_s_at	NA	66	83.1	62.2	46.2	36.9	74.7	117	19.7	110.2	115.4	18.6	97.3
210940_s_at	NA	6	22.8	5.6	4.2	57.3	5.8	11	6	6.2	12.7	61.5	7
210941_at	NA	19.3	2.8	5.3	15.1	16.1	1.5	23.4	28	8.3	32.7	3.1	2.4
210942_s_at	NA	209.5	131.3	112.8	351.8	186.8	142.8	300.7	148.1	155.9	143.6	190.1	144.1
210943_s_at	NA	323.5	348.3	340.7	348.1	356.4	406.7	478.7	475.5	378.8	364.2	347	360
210944_s_at	NA	98.2	89.1	100.7	83.1	105.9	87.7	94.3	111.8	130.6	104.8	65.5	61.1
210945_at	NA	61.8	39.3	10.8	25.7	21.7	105.2	21.8	14.4	38.5	34.4	34.5	34.2
210946_at	NA	729.6	860.8	700	761.5	821.9	518.5	602.2	796.1	635.8	620.1	966.5	600.2
210947_s_at	NA	222.4	154	220.1	304.1	191.2	247	274.9	252.8	258.4	189.6	218.7	255.1
210948_s_at	NA	50.9	46.7	46.3	24.3	16.7	76.3	47.6	16.9	67.1	74.3	36.7	8.9
210949_s_at	NA	3942.8	4401.2	3646.1	4305.4	4097.5	4998.6	3905.3	4410.9	4618.3	4312	5124.2	5345.4
210950_s_at	NA	5457.5	3695.8	4416.8	4332.5	3706.6	4652	5480.2	3845	5328.2	4594.2	4081.7	4327.4
210951_x_at	NA	1108.8	881.1	1054.6	1026.7	880.9	1013.4	1095.9	699	1040	1107.3	893.7	1082.1
210952_at	NA	20.8	17.4	13.8	20	10.4	16.3	32.9	38.6	16	39.2	19.5	17.9
210953_at	NA	68.1	41.2	39.6	36.3	47.4	59.1	33.2	56.1	32.3	17.9	42	31
210954_s_at	NA	53.5	82.7	89.8	86.6	60.3	96.9	224.9	96.9	93.7	231.9	69.5	95.2
210955_at	NA	261.9	35.8	26.6	168.5	31.6	27.5	59.9	118.5	192.6	64.3	36.3	32.9
210956_at	NA	31.1	12.3	18.8	37.8	36.1	18.8	49.2	12.7	20.4	53.9	23.5	34.3
210957_s_at	NA	16.5	21.4	16.3	8.9	8.8	7.7	13.7	5.8	10.1	15.1	12.2	7.3
210958_s_at	NA	323.3	172.5	258.4	358.7	224.6	189.9	505.8	152.6	318.5	651.3	281.3	304.9
210959_s_at	NA	316.4	322.5	382.9	231	295.6	280.1	290.6	258.2	262	312.7	336.9	186.9
210960_at	NA	63.3	68.9	6.7	19.2	28.3	63.1	37.1	18.9	20.7	42.8	41.2	15.9
210961_s_at	NA	9.3	17.1	53	49.5	33.3	121.5	44.7	55.6	79.3	109.9	51.4	56.2
210962_s_at	NA	409.7	148.9	272	525.9	169.3	289.4	423.2	324.2	223.2	420.7	176.8	311.8
210963_s_at	NA	107.9	95.8	138.3	107.9	26.2	153.5	157.3	44.6	97.7	236.5	102.4	67.7
210964_s_at	NA	176.6	56.1	134.6	127.6	113.5	145.9	174.4	137.8	128.9	84.5	141.1	155.7
210965_x_at	NA	14.4	33.6	17.6	23.2	24.2	31.7	61.3	15.8	22.8	43.1	37.7	21.2
210966_x_at	NA	1585.1	801	1259.5	1198.5	1180.7	1568.8	1513.9	1341.8	1537.5	1316.3	1162.3	1452.2
210967_x_at	NA	109.5	102.2	125.5	136	162.2	202	228	146.3	113.9	70	152.6	199.9
210968_s_at	NA	6375	6669	7453.3	5928.6	9731.5	6819.6	4998.5	8573.4	6677.2	5952.5	8146.1	6563.9
210969_at	NA	64.1	22	24	68	48.7	60.3	83.8	74	32.5	67.3	38.8	56.6
210970_s_at	NA	507.5	548.8	447.2	704.6	1070.5	446.1	421.7	1242.2	510.5	587.8	682.7	433.7
210971_s_at	NA	247	191.4	260	173.5	145.2	173.6	166.8	211.5	126.6	115.9	224.9	200.6
210972_x_at	NA	185.6	137.8	69.9	129.9	159.1	232.2	277.2	98.7	127.5	241.9	179.7	109.2
210973_s_at	NA	643	833.3	1453.7	784.7	317.1	1361	1248.6	633.8	1290.7	1180.4	427.6	1378
210974_s_at	NA	216	199.6	442.5	253.2	309.1	546.9	363.1	378.4	513.8	211	319	511.5
210975_x_at	NA	812.5	600.9	898.6	474.8	658.9	924.6	846	768.2	933.6	426.3	841.7	992.9
210976_s_at	NA	1231.7	1204.2	1090.1	1118.3	1365.5	1419.4	1423.8	1135.5	1115.3	1320.5	1001.5	1335.6
210977_s_at	NA	40.3	28.3	12	53	23.8	34.1	86	45.5	47.6	83	46	50.4
210978_s_at	NA	3794.2	2633	2975.7	3787.6	3568.7	3759.4	4772.3	3701.5	4006.1	3837.7	3514.1	4173.3
210979_at	NA	6.5	69.9	35.5	36.2	12.3	6.7	59.9	14.5	22.4	22.5	8.6	13.4
210980_s_at	NA	720	947.2	683.6	993	964.3	611.2	920.5	1275.4	826.3	951.9	1289.1	776.1
210981_s_at	NA	160.9	313.7	172.1	149.6	227.8	233	196.4	245.8	158.2	236.6	202.9	191.4
210982_s_at	NA	915.7	558	563.8	1306.5	853.9	928.9	1641.2	879.6	1006.1	1442.8	927.7	786.4
210983_s_at	NA	702.2	505.2	464.8	964.8	1126.3	994.3	1125.3	1085.2	854.4	1079.1	1027.1	893.3
210984_x_at	NA	308.8	94.8	445.6	400.2	51.6	749.7	732	196.3	707.8	271.9	113.5	684.3
210985_s_at	NA	52.5	41.4	27.2	49.9	25.7	55.1	66.9	39.5	39	117.5	33.7	53.6
210986_s_at	NA	1419.5	2400.7	2265	1200.9	1946.1	1200.1	767.5	1722.6	1525.8	1098.3	1897.4	1352.1
210987_x_at	NA	2519.8	2585.5	3421.5	1799	2034.9	2447.6	1828	1994.5	2362.8	1768.7	1994.9	2571.3
210988_s_at	NA	411	311.1	416.8	363.9	337.5	464.3	512.1	349.9	550.1	497.8	311.1	419
210989_at	NA	50.1	40.9	19.4	44.5	59.4	112.8	73.2	78.4	54.4	31.3	40.4	59
210990_s_at	NA	27.5	26.2	17.5	19.9	24.4	38.3	40.7	26.4	31.7	34.6	24.5	30.6
210991_s_at	NA	138.1	148	167.1	130.7	154.8	159.6	156.9	167.5	133.2	206.8	136.7	147.7
210992_x_at	NA	18.2	14.7	16	14.4	9.1	13.7	27.1	16.1	19.7	18.9	20.6	15.6
210993_s_at	NA	213.4	170.2	138.7	194.1	147.5	114.9	265.6	187.4	155.4	222.7	206.9	160
210994_x_at	NA	254.9	42.9	164.5	195.1	94.8	71.2	79.6	151.6	104.9	67	35	139
210995_s_at	NA	272.2	267.5	228.1	258.8	156.5	195.8	256.4	210.8	213.4	255.2	188.1	199.1
210996_s_at	NA	3401.6	3280.6	5350.6	4205.7	3359.5	3651.8	3605.4	3481.4	6835.6	4711.1	3191.1	5511.6
210997_at	NA	54.3	4.9	4.5	43.2	4.6	2.5	33.4	4.6	2.5	10.8	2.6	2
210998_s_at	NA	7.5	6.2	5.7	5.3	4.7	6.8	8	6.9	6.8	29.9	5.8	8.8
210999_s_at	NA	1312.6	946.8	1500.9	1634.8	2345.1	2220.6	1354.1	2203.6	2219.4	1421.7	2010.2	2667.7
211000_s_at	NA	528.9	302.7	809.2	760	457.1	893.6	538.4	799.2	887.7	377.8	456.4	969.1
211001_at	NA	172.2	173	96.8	104.8	94.1	189	134.8	144	100.9	120.3	75.2	82.8
211002_s_at	NA	72	65.3	30.3	25.8	101.7	71.8	49.3	41.4	33.3	29.9	145.3	29.3
211003_x_at	NA	1842.3	1052.5	3459.6	808.2	522.9	1117.1	1886.7	548.6	1363	1107.7	641.6	1235
211004_s_at	NA	572	394.1	472.9	367.9	380.9	507.2	321.4	395.8	349.6	465.2	333.5	362.8
211005_at	NA	103.9	61.1	87.1	69.9	69.7	42.3	22.9	23.1	21.1	105.3	70.1	96.4
211006_s_at	NA	107.8	71.1	38.9	83.9	112.6	89	160.1	79.8	117.9	144.4	114.2	69.6
211008_s_at	NA	112.1	125.7	101.9	81.7	134.7	162.9	80.7	47.3	66.4	54.6	80.1	149.9
211009_s_at	NA	298.8	300.8	249.1	265.1	213.2	327	382.3	237.2	268.8	342.8	207.7	274.4
211010_s_at	NA	32.2	46.5	30.5	28.6	23.4	13.2	40.6	12	15.6	22	11.1	20.5
211011_at	NA	72.9	54.5	44.3	11.9	81	21.6	39.5	58.3	18.1	72.2	23.5	37.5
211012_s_at	NA	426	154.2	324.2	277	144.9	363.5	136.6	177.4	290.4	164.1	191.4	519.2
211013_x_at	NA	172.5	23.2	34.8	123	25.4	152.1	78.5	28.2	38.5	52.4	33.8	44.1
211014_s_at	NA	350.1	365.8	358.3	316.7	307	372.8	509.8	308.5	417	473.2	391.8	494.5
211015_s_at	NA	1198.4	1719.6	1442.4	1156.4	1447	1256.4	699.8	1208.7	1108.2	935.6	1387.3	1112.8
211016_x_at	NA	864.2	786.6	1213.9	850.1	652.9	1501.9	800.1	704.6	1118.6	690.7	589.5	1298.3
211017_s_at	NA	11.2	11.1	8.3	24.5	5.8	9.2	9.7	29.4	11.9	18.2	3.7	3.8
211018_at	NA	184.6	123.8	125.8	155.5	127.3	111.8	196.1	110.6	111.5	185.2	110	105
211019_s_at	NA	864.1	264.8	1075.9	790.4	159.7	939.9	1634.5	205.8	1245	707.6	257.9	1100.6
211020_at	NA	304.8	301.7	336.6	362	328.6	469.2	530.8	394	379.7	460.6	355.6	465
211021_s_at	NA	13.4	9	21.7	16.7	13.2	12.7	26.9	7.2	14.2	36.9	7.3	19
211022_s_at	NA	63.9	55	66.8	84.3	53.6	74.5	99.9	63.5	18.5	129.1	37.6	63.7
211023_at	NA	2751.7	3550.4	3321.5	3164.5	3505	3447.5	2715.1	3179.2	3535.7	3090.8	3414.2	3540.1
211024_s_at	NA	28.2	51	29.9	24.7	29.5	17.5	19.8	15.7	19.5	39.3	31.5	7.3
211025_x_at	NA	3083.3	3162.9	2346.1	2193.1	2629.3	2543.2	2438	2755	1969.5	2871.3	2646.1	2122.6
211026_s_at	NA	1405.7	938.4	1438.7	735.7	802.8	1422.7	1091.6	1017.5	1257.2	969.1	928.4	1188.8
211027_s_at	NA	49	7.5	31.9	74.5	10.9	112.4	108.5	49	73.7	57.6	38.1	164.6
211028_s_at	NA	147.4	133.2	72.1	119.6	33.2	93.8	61.2	68.5	36.6	55.8	13.8	20.2
211029_x_at	NA	16.5	9.4	14.7	10.5	6.8	35.7	26	15.8	18.3	26.2	15	8.8
211030_s_at	NA	8	12.3	6.3	5.7	4.3	5.7	12	4.5	5	11.6	5.1	5.2
211031_s_at	NA	249.9	111.7	296.8	298.3	150.2	344.8	313.9	212.9	341.9	306.2	143.7	306.3
211032_at	NA	3.9	1.5	1.7	2.6	7.5	3.1	4	13.4	1.6	14.9	3.3	5
211033_s_at	NA	338.8	270.7	290.4	262.8	244.9	274.4	264.3	260.9	315.3	366.4	311.4	319.3
211034_s_at	NA	514.7	311.1	258.2	460.8	403.9	375.4	530.9	391.5	283.7	431.2	451.1	315.3
211036_x_at	NA	1445.9	1698.3	1331.1	1986	1922.3	1917.1	1925.8	1798.3	1569	1811	1835.2	1250.8
211037_s_at	NA	59.4	42.5	110.5	69.4	20	98.2	35.1	35.6	112.7	144.9	29.7	140
211038_s_at	NA	331.9	347.3	223.2	319.2	288.4	221.6	382	398.7	191.8	277.9	394.3	306.6
211039_at	NA	46.2	30.6	45.2	67.3	14.3	45	131.2	55.4	19.2	119.5	25	60
211040_x_at	NA	618.9	447.6	404.8	660	663.2	552.8	949.3	708.7	535.5	864	725.6	530.9
211042_x_at	NA	471.9	699.2	466.1	532.8	543	471.6	601.6	480.1	417.1	481.3	619.1	480
211043_s_at	NA	2324.8	6132.4	4335.2	1579.2	1588.1	1393.6	1686.3	1421.9	1230.2	1855.2	1399.3	1550.8
211044_at	NA	79.8	70.2	85.9	123.6	118.5	43.6	156.2	95.4	165.8	147.1	111.2	77.3
211045_s_at	NA	15	14.5	3.8	11.1	8	10	9.2	7.9	16.3	49.7	31.8	7.8
211046_at	NA	12.1	4.6	5.5	3.5	3.5	4	14.3	16.8	17.4	6.1	3.1	14.3
211047_x_at	NA	6434.9	9010.5	5761.1	5769.8	7723.3	6473.5	6641.4	7005.9	5446.5	6412.2	7150.9	6139.8
211048_s_at	NA	5456.5	4932.2	6070.2	3708.7	5959.2	5265.8	2888.7	5333.2	5223.6	3357.1	5253.9	5071.3
211049_at	NA	8.8	6.3	8	15.2	5.7	6.8	11.8	6.8	10.7	13.4	7.2	10.5
211050_x_at	NA	36.5	10.5	29.2	23.9	11.7	105	32.6	11.2	30	27.3	27.5	70
211051_s_at	NA	151.4	186.2	162.2	154.4	97.4	181.4	249.6	140.5	229.3	145.5	186.3	249.2
211052_s_at	NA	359.6	204.5	287.8	332.1	278.3	294.7	343.2	343.1	241.6	368.2	274.9	327.6
211053_at	NA	8.7	9.8	6.1	7.3	7.6	6.8	13	11.8	6.7	15.1	15.1	4.9
211054_at	NA	6.2	1.5	7.3	9	1.8	3.1	12.9	2.3	4.4	3.9	1.7	0.2
211055_s_at	NA	60.3	5	34.4	14.4	24.3	9.9	12.3	6.4	38.4	40.2	38	27.9
211056_s_at	NA	562.5	459.5	403	352.2	354.5	457.2	475.2	341.3	369	421.4	292.7	427.9
211057_at	NA	46.9	97	112.1	225.8	198.9	180.5	168.4	269.1	158.1	172.5	111.6	134.1
211058_x_at	NA	13812.4	15616.9	11194.3	9675.3	15800.7	20820.6	12251.8	19686	14995	14610	18946	15023.8
211059_s_at	NA	235.5	274.1	346.4	316.2	314.6	527.2	325.9	385.8	320.3	247.9	385.4	452.8
211060_x_at	NA	999.6	1050.8	1045.1	848.4	807.9	819.1	949.8	813.1	700.5	905.3	714.6	733.8
211061_s_at	NA	2124	1394.5	1688.3	2040.5	1909.4	1392	2009.8	1909.6	1859.5	2161.1	1872.2	1559.6
211062_s_at	NA	17.8	15.7	17.5	8.1	13.1	14	38.1	12.6	14.1	22.1	15.7	15.3
211063_s_at	NA	371.6	497.2	504.8	532.1	658.9	538.3	524.4	855.9	535.5	458.6	840.8	672.2
211064_at	NA	18.5	19.5	4.4	36.4	29.1	11.1	7.3	17.5	3.3	45.9	14.1	7.1
211065_x_at	NA	750.8	660.7	744.4	898	826.8	814.2	1110.6	783.7	968.1	1019.3	881.7	1013.2
211066_x_at	NA	2604.3	1016.6	1353.9	2497.9	1115.2	1705.2	2926.7	1104.6	1841.5	2612.7	1192.2	1684
211067_s_at	NA	36.2	13.4	22.8	24.3	31.5	70.5	64.7	24.9	26.8	87.1	22.7	5.3
211068_x_at	NA	2205	1258.3	1717.3	1862.9	1845.4	1972.6	1720.7	1946.8	2282.9	2209.9	1703.7	2396.2
211069_s_at	NA	1507.7	1987.8	1719.1	1515.5	2274.5	1043.4	1102.7	2219	1443.9	1697.7	2056.7	1502.9
211070_x_at	NA	4040	3518.1	3654.5	3963	4048.8	2830.3	3743.6	3939.1	3802.4	5598.9	4141.3	2901.8
211071_s_at	NA	262.1	1170.7	565.7	236.5	442.1	269	281.5	348.9	231.4	405.6	314.2	258.9
211072_x_at	NA	13391.1	15792.5	10802.6	9936	16051.8	22619.4	13677.2	18729.8	14627.1	12869.9	18872.6	16266.1
211073_x_at	NA	15430.2	18069.4	14744.3	10736.7	16915.3	20431.7	14957.2	14648.2	14964	13893.8	15737.1	16276.3
211074_at	NA	1300.3	1016.6	1064.8	1307.7	1255.9	261.5	1176.3	1948.1	673.8	618.8	1509.8	1087.8
211075_s_at	NA	3353.8	3783	3962.3	3173.1	2367.7	2501.6	2607.6	2527.8	3416.9	2877.2	2130.7	2399.7
211076_x_at	NA	114.9	96.4	77.3	97.1	118.8	67.8	140.4	110.3	109.6	125.6	98.3	79.2
